context,question,answer,context_id
Thời hiệu được áp dụng theo quy định của Bộ luật Dân sự.,Thời hiệu được áp dụng theo quy định của Bộ luật nào?,Thời hiệu được áp dụng theo quy định của Bộ luật Dân sự.,doc_61
Người không phải là chủ sở hữu tài sản chỉ có quyền định đoạt tài sản theo ủy quyền của chủ sở hữu hoặc theo quy định của luật.,Khi nào người không phải là chủ sở hữu được phép định đoạt tài sản?,Người không phải là chủ sở hữu tài sản chỉ có quyền định đoạt tài sản theo ủy quyền của chủ sở hữu hoặc theo quy định của luật.,doc_62
Quyền bề mặt chấm dứt theo thỏa thuận của các bên hoặc theo quy định của luật.,Điều kiện nào khác khiến quyền bề mặt chấm dứt?,Quyền bề mặt chấm dứt theo thỏa thuận của các bên hoặc theo quy định của luật.,doc_63
Việc xác định chủ thể của quan hệ dân sự có sự tham gia của hộ gia đình sử dụng đất phải tuân theo quy định của Luật đất đai.,Hộ gia đình sử dụng đất có quy định về xác định chủ thể trong quan hệ dân sự không?,Việc xác định chủ thể của quan hệ dân sự có sự tham gia của hộ gia đình sử dụng đất phải tuân theo quy định của Luật đất đai.,doc_64
"Vật không tiêu hao là vật khi đã qua sử dụng nhiều lần mà cơ bản vẫn giữ được tính chất, hình dáng và tính năng sử dụng ban đầu.",Đặc điểm của vật không tiêu hao là gì?,"Vật không tiêu hao là vật khi đã qua sử dụng nhiều lần mà cơ bản vẫn giữ được tính chất, hình dáng và tính năng sử dụng ban đầu.",doc_65
"Bên giữ phải trả lại chính tài sản đã nhận và cả hoa lợi nếu có, trừ trường hợp có thỏa thuận khác.",Bên giữ phải trả lại những gì cho bên gửi tài sản?,"Bên giữ phải trả lại chính tài sản đã nhận và cả hoa lợi nếu có, trừ trường hợp có thỏa thuận khác.",doc_66
Nghĩa vụ phát sinh từ việc thực hiện công việc không có ủy quyền.,Ai là người chịu trách nhiệm khi thực hiện công việc không có ủy quyền?,Nghĩa vụ phát sinh từ việc thực hiện công việc không có ủy quyền.,doc_67
"Trường hợp tài sản thuê bị giảm sút giá trị sử dụng mà không do lỗi của bên thuê thì bên thuê có quyền yêu cầu bên cho thuê thực hiện một hoặc một số biện pháp sau đây: Sửa chữa tài sản; Giảm giá thuê; Đổi tài sản khác hoặc đơn phương chấm dứt thực hiện hợp đồng và yêu cầu bồi thường thiệt hại, nếu tài sản thuê có khuyết tật mà bên thuê không biết hoặc tài sản thuê không thể sửa chữa được mà do đó mục đích thuê không đạt được.","Trong trường hợp tài sản thuê bị giảm sút giá trị sử dụng, bên thuê có quyền yêu cầu gì?","Trường hợp tài sản thuê bị giảm sút giá trị sử dụng mà không do lỗi của bên thuê thì bên thuê có quyền yêu cầu bên cho thuê thực hiện một hoặc một số biện pháp sau đây: Sửa chữa tài sản; Giảm giá thuê; Đổi tài sản khác hoặc đơn phương chấm dứt thực hiện hợp đồng và yêu cầu bồi thường thiệt hại, nếu tài sản thuê có khuyết tật mà bên thuê không biết hoặc tài sản thuê không thể sửa chữa được mà do đó mục đích thuê không đạt được.",doc_68
"Thành viên hợp tác được hưởng hoa lợi, lợi tức thu được từ hoạt động hợp tác.",Thành viên hợp tác được hưởng những quyền lợi gì từ hoạt động hợp tác?,"Thành viên hợp tác được hưởng hoa lợi, lợi tức thu được từ hoạt động hợp tác.",doc_69
Thiệt hại do tính mạng bị xâm phạm bao gồm thiệt hại do sức khỏe bị xâm phạm theo quy định tại Điều 590 của Bộ luật Dân sự.,Chi phí hợp lý cho việc mai táng có được tính vào thiệt hại không?,Thiệt hại do tính mạng bị xâm phạm bao gồm thiệt hại do sức khỏe bị xâm phạm theo quy định tại Điều 590 của Bộ luật Dân sự.,doc_70
"Giao dịch dân sự là hợp đồng hoặc hành vi pháp lý đơn phương làm phát sinh, thay đổi hoặc chấm dứt quyền, nghĩa vụ dân sự.",Giao dịch dân sự được hiểu như thế nào?,"Giao dịch dân sự là hợp đồng hoặc hành vi pháp lý đơn phương làm phát sinh, thay đổi hoặc chấm dứt quyền, nghĩa vụ dân sự.",doc_71
"Yêu cầu lấy lại tài sản bất cứ lúc nào, nếu hợp đồng gửi giữ không xác định thời hạn, nhưng phải báo trước cho bên giữ một thời gian hợp lý.",Bên gửi tài sản có thể lấy lại tài sản vào thời điểm nào?,"Yêu cầu lấy lại tài sản bất cứ lúc nào, nếu hợp đồng gửi giữ không xác định thời hạn, nhưng phải báo trước cho bên giữ một thời gian hợp lý.",doc_72
"Giám hộ là việc cá nhân, pháp nhân được luật quy định, được Ủy ban nhân dân cấp xã cử, được Tòa án chỉ định hoặc được quy định tại khoản 2 Điều 48 của Bộ luật Dân sự để thực hiện việc chăm sóc, bảo vệ quyền, lợi ích hợp pháp của người chưa thành niên, người mất năng lực hành vi dân sự, người có khó khăn trong nhận thức, làm chủ hành vi.",Giám hộ được thực hiện như thế nào?,"Giám hộ là việc cá nhân, pháp nhân được luật quy định, được Ủy ban nhân dân cấp xã cử, được Tòa án chỉ định hoặc được quy định tại khoản 2 Điều 48 của Bộ luật Dân sự để thực hiện việc chăm sóc, bảo vệ quyền, lợi ích hợp pháp của người chưa thành niên, người mất năng lực hành vi dân sự, người có khó khăn trong nhận thức, làm chủ hành vi.",doc_73
"Bên mua tài sản chịu rủi ro về tài sản trong thời hạn bảo lưu quyền sở hữu, trừ trường hợp có thỏa thuận khác.",Ai sẽ chịu trách nhiệm nếu tài sản bị hư hỏng trong thời gian bảo lưu quyền sở hữu?,"Bên mua tài sản chịu rủi ro về tài sản trong thời hạn bảo lưu quyền sở hữu, trừ trường hợp có thỏa thuận khác.",doc_74
Trường hợp vợ là người mất năng lực hành vi dân sự thì chồng là người giám hộ; nếu chồng là người mất năng lực hành vi dân sự thì vợ là người giám hộ.,Người giám hộ đương nhiên của người mất năng lực hành vi dân sự được xác định như thế nào?,Trường hợp vợ là người mất năng lực hành vi dân sự thì chồng là người giám hộ; nếu chồng là người mất năng lực hành vi dân sự thì vợ là người giám hộ.,doc_75
Bên được ủy quyền phải bồi thường thiệt hại do vi phạm nghĩa vụ quy định tại Điều này.,Bên được ủy quyền có phải bồi thường thiệt hại không?,Bên được ủy quyền phải bồi thường thiệt hại do vi phạm nghĩa vụ quy định tại Điều này.,doc_76
"Người hưởng dụng có quyền sở hữu đối với hoa lợi, lợi tức thu được từ tài sản là đối tượng của quyền hưởng dụng trong thời gian quyền này có hiệu lực.","Hoa lợi, lợi tức được thu từ tài sản nào?","Người hưởng dụng có quyền sở hữu đối với hoa lợi, lợi tức thu được từ tài sản là đối tượng của quyền hưởng dụng trong thời gian quyền này có hiệu lực.",doc_77
"Quyền dân sự được xác lập từ các căn cứ: hợp đồng, hành vi pháp lý đơn phương, quyết định của Tòa án hoặc cơ quan có thẩm quyền, kết quả lao động, sản xuất, sáng tạo, chiếm hữu tài sản, sử dụng tài sản, bị thiệt hại do hành vi trái pháp luật, thực hiện công việc không có ủy quyền, hoặc căn cứ khác theo quy định pháp luật.",Những trường hợp nào làm phát sinh quyền dân sự?,"Quyền dân sự được xác lập từ các căn cứ: hợp đồng, hành vi pháp lý đơn phương, quyết định của Tòa án hoặc cơ quan có thẩm quyền, kết quả lao động, sản xuất, sáng tạo, chiếm hữu tài sản, sử dụng tài sản, bị thiệt hại do hành vi trái pháp luật, thực hiện công việc không có ủy quyền, hoặc căn cứ khác theo quy định pháp luật.",doc_78
"Trường hợp việc hủy bỏ hợp đồng không có căn cứ quy định tại các điều 423, 424, 425 và 426 của Bộ luật Dân sự thì bên hủy bỏ hợp đồng được xác định là bên vi phạm nghĩa vụ và phải thực hiện trách nhiệm dân sự do không thực hiện đúng nghĩa vụ theo quy định của Bộ luật Dân sự, luật khác có liên quan.","Trong trường hợp hợp đồng bị hủy bỏ không có căn cứ, bên hủy bỏ có phải chịu trách nhiệm gì không?","Trường hợp việc hủy bỏ hợp đồng không có căn cứ quy định tại các điều 423, 424, 425 và 426 của Bộ luật Dân sự thì bên hủy bỏ hợp đồng được xác định là bên vi phạm nghĩa vụ và phải thực hiện trách nhiệm dân sự do không thực hiện đúng nghĩa vụ theo quy định của Bộ luật Dân sự, luật khác có liên quan.",doc_79
